order_id	user_id	order_number	days_since_prior_order	product_id	reordered	days_since_first_order
1559403	27	52	1	1194	1	260
1559403	27	52	1	14233	1	260
1615255	27	53	1	1194	1	261
1615255	27	53	1	5258	1	261
1201330	27	54	5	33754	1	266
1201330	27	54	5	4957	1	266
1201330	27	54	5	33370	1	266
1201330	27	54	5	46676	1	266
1201330	27	54	5	33787	1	266
1201330	27	54	5	22124	1	266
1201330	27	54	5	40571	1	266
1201330	27	54	5	12745	1	266
1201330	27	54	5	10912	1	266
1201330	27	54	5	37947	1	266
1201330	27	54	5	1194	1	266
1201330	27	54	5	35951	0	0
3146978	27	55	1	21386	1	267
3146978	27	55	1	14233	1	267
230851	27	56	4	1194	1	271
230851	27	56	4	35958	1	271
230851	27	56	4	20118	0	0
230851	27	56	4	33705	0	0
230851	27	56	4	5322	0	0
230851	27	56	4	17224	0	0
230851	27	56	4	38656	0	0
230851	27	56	4	6069	0	0
230851	27	56	4	5907	0	0
230851	27	56	4	457	0	0
230851	27	56	4	48210	0	0
230851	27	56	4	4455	1	271
771049	27	57	1	14233	1	272
771049	27	57	1	18035	0	0
771049	27	57	1	16254	0	0
7099	27	58	1	6799	0	0
7099	27	58	1	8580	0	0
7099	27	58	1	31231	0	0
7099	27	58	1	1185	0	0
7099	27	58	1	44051	0	0
7099	27	58	1	11123	0	0
7099	27	58	1	33787	1	273
7099	27	58	1	33754	1	273
7099	27	58	1	46676	1	273
7099	27	58	1	22124	1	273
7099	27	58	1	14233	1	273
7099	27	58	1	5708	0	0
7099	27	58	1	30908	1	273
2716757	27	59	5	14233	1	278
2716757	27	59	5	1194	1	278
2716757	27	59	5	44632	1	278
2716757	27	59	5	35221	1	278
2716757	27	59	5	45066	1	278
2716757	27	59	5	19057	0	0
2716757	27	59	5	24852	1	278
2716757	27	59	5	4920	1	278
2716757	27	59	5	46906	0	0
2716757	27	59	5	28676	0	0
2716757	27	59	5	35951	1	278
2716757	27	59	5	6948	0	0
2716757	27	59	5	2966	1	278
804483	27	60	3	33754	1	281
804483	27	60	3	4957	1	281
804483	27	60	3	18523	1	281
804483	27	60	3	33787	1	281
804483	27	60	3	40571	1	281
804483	27	60	3	22124	1	281
804483	27	60	3	2966	1	281
804483	27	60	3	1194	1	281
804483	27	60	3	14233	1	281
804483	27	60	3	17530	0	0
804483	27	60	3	10339	0	0
804483	27	60	3	11399	0	0
804483	27	60	3	4952	0	0
804483	27	60	3	22491	0	0
804483	27	60	3	22832	0	0
804483	27	60	3	48453	0	0
804483	27	60	3	49519	0	0
804483	27	60	3	5487	0	0
804483	27	60	3	5708	1	281
804483	27	60	3	30908	1	281
804483	27	60	3	18362	1	281
804483	27	60	3	24852	1	281
804483	27	60	3	4920	1	281
804483	27	60	3	46906	1	281
2325503	27	61	4	46906	1	285
2325503	27	61	4	46676	1	285
2325503	27	61	4	33754	1	285
2325503	27	61	4	4957	1	285
2325503	27	61	4	18523	1	285
2325503	27	61	4	33787	1	285
2325503	27	61	4	40571	1	285
2325503	27	61	4	16290	1	285
2325503	27	61	4	37552	1	285
2325503	27	61	4	14766	1	285
2325503	27	61	4	37103	1	285
1832360	27	62	4	30776	1	289
1832360	27	62	4	2966	1	289
1560223	27	63	4	27086	1	293
1560223	27	63	4	10912	1	293
1560223	27	63	4	2966	1	293
1560223	27	63	4	4920	1	293
1560223	27	63	4	46906	1	293
1560223	27	63	4	5708	1	293
2999232	27	63	0	23076	0	0
2999232	27	63	0	30776	1	293
2999232	27	63	0	45603	1	293
2999232	27	63	0	48559	1	293
2999232	27	63	0	9421	1	293
2999232	27	63	0	19894	1	293
2999232	27	63	0	6287	1	293
2999232	27	63	0	20794	1	293
2999232	27	63	0	8736	1	293
2999232	27	63	0	9604	1	293
2999232	27	63	0	17333	1	293
2999232	27	63	0	5073	1	293
2999232	27	63	0	25010	0	0
2999232	27	63	0	21953	0	0
1250733	27	64	1	5496	0	0
1250733	27	64	1	1998	1	294
1250733	27	64	1	30334	1	294
1250733	27	64	1	30567	1	294
1250733	27	64	1	48870	1	294
1250733	27	64	1	11195	1	294
2569634	27	65	5	26915	0	0
2569634	27	65	5	12745	1	299
2569634	27	65	5	10912	1	299
2569634	27	65	5	39275	1	299
2569634	27	65	5	26604	1	299
2569634	27	65	5	27086	1	299
2569634	27	65	5	36929	1	299
2569634	27	65	5	35951	1	299
2569634	27	65	5	2966	1	299
2569634	27	65	5	5907	1	299
2569634	27	65	5	457	1	299
2569634	27	65	5	4455	1	299
2569634	27	65	5	48210	1	299
2569634	27	65	5	7521	0	0
2569634	27	65	5	1194	1	299
2569634	27	65	5	18362	1	299
2569634	27	65	5	16953	1	299
1225000	27	66	7	4920	1	306
1225000	27	66	7	46906	1	306
1225000	27	66	7	33754	1	306
1225000	27	66	7	4957	1	306
1225000	27	66	7	33370	1	306
1225000	27	66	7	46676	1	306
1225000	27	66	7	18523	1	306
1225000	27	66	7	33787	1	306
1225000	27	66	7	22124	1	306
1225000	27	66	7	14917	1	306
1225000	27	66	7	45446	1	306
1225000	27	66	7	14233	1	306
994572	27	67	4	16290	1	310
994572	27	67	4	14766	1	310
994572	27	67	4	37103	1	310
994572	27	67	4	37552	1	310
994572	27	67	4	9604	1	310
994572	27	67	4	8736	1	310
994572	27	67	4	5073	1	310
994572	27	67	4	25010	1	310
994572	27	67	4	19894	1	310
994572	27	67	4	6287	1	310
994572	27	67	4	45603	1	310
994572	27	67	4	46676	1	310
994572	27	67	4	33754	1	310
994572	27	67	4	4957	1	310
994572	27	67	4	33787	1	310
994572	27	67	4	45446	1	310
994572	27	67	4	4920	1	310
994572	27	67	4	46906	1	310
994572	27	67	4	39275	1	310
994572	27	67	4	27086	1	310
994572	27	67	4	36929	1	310
994572	27	67	4	35958	1	310
994572	27	67	4	2966	1	310
994572	27	67	4	13176	1	310
994572	27	67	4	14233	1	310
2138705	27	68	7	33754	1	317
2138705	27	68	7	4957	1	317
2138705	27	68	7	46676	1	317
2138705	27	68	7	18523	1	317
2138705	27	68	7	33787	1	317
2138705	27	68	7	22124	1	317
2138705	27	68	7	40571	1	317
2138705	27	68	7	39275	1	317
2138705	27	68	7	14233	1	317
2138705	27	68	7	44632	1	317
2138705	27	68	7	2966	1	317
2138705	27	68	7	19894	1	317
2138705	27	68	7	9604	1	317
2138705	27	68	7	25010	1	317
2138705	27	68	7	4462	0	0
2138705	27	68	7	29627	0	0
2138705	27	68	7	45603	1	317
2138705	27	68	7	36929	1	317
2138705	27	68	7	27086	1	317
2138705	27	68	7	25718	1	317
2138705	27	68	7	24852	1	317
2138705	27	68	7	30908	1	317
2138705	27	68	7	5708	1	317
264488	27	69	10	14233	1	327
264488	27	69	10	33754	1	327
264488	27	69	10	4957	1	327
264488	27	69	10	46676	1	327
264488	27	69	10	18523	1	327
264488	27	69	10	22124	1	327
264488	27	69	10	33787	1	327
264488	27	69	10	40571	1	327
264488	27	69	10	45446	1	327
264488	27	69	10	32263	1	327
264488	27	69	10	39275	1	327
264488	27	69	10	27966	1	327
264488	27	69	10	21137	0	0
264488	27	69	10	35951	1	327
264488	27	69	10	2966	1	327
264488	27	69	10	13176	1	327
264488	27	69	10	38777	1	327
264488	27	69	10	248	0	0
3276527	27	69	0	14086	0	0
3276527	27	69	0	16290	1	327
3276527	27	69	0	37552	1	327
3276527	27	69	0	14766	1	327
3276527	27	69	0	8615	1	327
3276527	27	69	0	37103	1	327
3276527	27	69	0	5708	1	327
3276527	27	69	0	30908	1	327
625018	27	70	7	27086	1	334
625018	27	70	7	36929	1	334
625018	27	70	7	44632	1	334
625018	27	70	7	35221	1	334
625018	27	70	7	2966	1	334
625018	27	70	7	45603	1	334
625018	27	70	7	48559	1	334
625018	27	70	7	19894	1	334
625018	27	70	7	9604	1	334
625018	27	70	7	5073	1	334
625018	27	70	7	29627	1	334
625018	27	70	7	14233	1	334
625018	27	70	7	21386	1	334
625018	27	70	7	46676	1	334
625018	27	70	7	33754	1	334
625018	27	70	7	4957	1	334
625018	27	70	7	18523	1	334
625018	27	70	7	22124	1	334
625018	27	70	7	40571	1	334
625018	27	70	7	33787	1	334
568636	27	71	4	45603	1	338
568636	27	71	4	19894	1	338
568636	27	71	4	9604	1	338
568636	27	71	4	48559	1	338
568636	27	71	4	5073	1	338
568636	27	71	4	29627	1	338
568636	27	71	4	8736	1	338
568636	27	71	4	30776	1	338
568636	27	71	4	6287	1	338
568636	27	71	4	25010	1	338
2546638	27	72	5	33787	1	343
2546638	27	72	5	4957	1	343
2546638	27	72	5	39275	1	343
2546638	27	72	5	21137	1	343
2546638	27	72	5	13176	1	343
2546638	27	72	5	36929	1	343
2546638	27	72	5	27086	1	343
2546638	27	72	5	35951	1	343
2546638	27	72	5	35958	1	343
2546638	27	72	5	16953	1	343
2546638	27	72	5	4920	1	343
2546638	27	72	5	46906	1	343
1837192	27	73	6	5708	1	349
1837192	27	73	6	30908	1	349
1837192	27	73	6	13176	1	349
1837192	27	73	6	21137	1	349
1837192	27	73	6	27966	1	349
1837192	27	73	6	21386	1	349
1837192	27	73	6	44051	1	349
1837192	27	73	6	33782	0	0
1837192	27	73	6	6799	1	349
1837192	27	73	6	1185	1	349
1837192	27	73	6	8580	1	349
1837192	27	73	6	31231	1	349
1837192	27	73	6	11123	1	349
1837192	27	73	6	29103	0	0
1837192	27	73	6	33754	1	349
1837192	27	73	6	4957	1	349
1837192	27	73	6	33787	1	349
1837192	27	73	6	14917	1	349
1837192	27	73	6	5496	1	349
1837192	27	73	6	14766	1	349
1837192	27	73	6	14233	1	349
1573122	27	74	6	16290	1	355
1573122	27	74	6	14766	1	355
1573122	27	74	6	14086	1	355
1573122	27	74	6	5496	1	355
1573122	27	74	6	46676	1	355
1573122	27	74	6	33754	1	355
1573122	27	74	6	4957	1	355
1573122	27	74	6	33787	1	355
1573122	27	74	6	24954	1	355
1573122	27	74	6	22124	1	355
1573122	27	74	6	47087	1	355
1573122	27	74	6	14917	1	355
1573122	27	74	6	18523	1	355
1573122	27	74	6	45446	1	355
1573122	27	74	6	32263	1	355
1573122	27	74	6	1323	1	355
1573122	27	74	6	4920	1	355
1573122	27	74	6	46906	1	355
1573122	27	74	6	27966	1	355
1573122	27	74	6	26604	1	355
1573122	27	74	6	21137	1	355
1573122	27	74	6	37067	0	0
1573122	27	74	6	36929	1	355
1573122	27	74	6	35958	1	355
2064090	29	1	0	49615	0	0
2064090	29	1	0	39170	0	0
2064090	29	1	0	48800	0	0
2064090	29	1	0	39185	0	0
2064090	29	1	0	36543	0	0
2064090	29	1	0	3696	0	0
2064090	29	1	0	28862	0	0
2064090	29	1	0	9875	0	0
2064090	29	1	0	12879	0	0
2064090	29	1	0	1261	0	0
2064090	29	1	0	28993	0	0
2064090	29	1	0	41210	0	0
875452	29	2	11	40592	0	0
875452	29	2	11	39185	1	11
875452	29	2	11	49615	1	11
875452	29	2	11	48800	1	11
875452	29	2	11	36543	1	11
875452	29	2	11	3696	1	11
875452	29	2	11	9875	1	11
875452	29	2	11	28862	1	11
2657652	29	3	14	36543	1	25
2657652	29	3	14	48800	1	25
2657652	29	3	14	49615	1	25
2657652	29	3	14	9875	1	25
2657652	29	3	14	39170	1	25
2657652	29	3	14	29628	0	0
2657652	29	3	14	35507	0	0
2657652	29	3	14	39803	0	0
2657652	29	3	14	20874	0	0
2999889	29	4	11	36543	1	36
2999889	29	4	11	48800	1	36
2999889	29	4	11	49615	1	36
2999889	29	4	11	9875	1	36
2999889	29	4	11	39170	1	36
2999889	29	4	11	39185	1	36
2999889	29	4	11	12879	1	36
2999889	29	4	11	39803	1	36
2999889	29	4	11	16953	0	0
2999889	29	4	11	33027	0	0
2999889	29	4	11	7930	0	0
1207762	29	5	9	36543	1	45
1207762	29	5	9	39170	1	45
1207762	29	5	9	48800	1	45
1207762	29	5	9	39185	1	45
1207762	29	5	9	49615	1	45
1207762	29	5	9	9875	1	45
1207762	29	5	9	21645	0	0
1207762	29	5	9	1330	0	0
1207762	29	5	9	6128	0	0
1207762	29	5	9	48290	0	0
1207762	29	5	9	169	0	0
1207762	29	5	9	34749	0	0
370715	29	6	11	36543	1	56
370715	29	6	11	39185	1	56
370715	29	6	11	39170	1	56
370715	29	6	11	49615	1	56
370715	29	6	11	48800	1	56
370715	29	6	11	9875	1	56
370715	29	6	11	12879	1	56
370715	29	6	11	48290	1	56
370715	29	6	11	6128	1	56
370715	29	6	11	48118	0	0
370715	29	6	11	38233	0	0
370715	29	6	11	29267	0	0
370715	29	6	11	38053	0	0
1049206	29	7	10	36543	1	66
1049206	29	7	10	39185	1	66
1049206	29	7	10	49615	1	66
1049206	29	7	10	48800	1	66
1049206	29	7	10	39170	1	66
1049206	29	7	10	9875	1	66
1049206	29	7	10	3696	1	66
1049206	29	7	10	29267	1	66
1049206	29	7	10	33027	1	66
1049206	29	7	10	35507	1	66
1049206	29	7	10	1330	1	66
1049206	29	7	10	41210	1	66
1049206	29	7	10	28862	1	66
2655002	29	8	10	39170	1	76
2655002	29	8	10	39185	1	76
2655002	29	8	10	49615	1	76
2655002	29	8	10	9875	1	76
2655002	29	8	10	29267	1	76
2655002	29	8	10	5210	0	0
685887	29	9	9	39185	1	85
685887	29	9	9	39170	1	85
685887	29	9	9	49615	1	85
685887	29	9	9	9875	1	85
685887	29	9	9	36543	1	85
685887	29	9	9	33973	0	0
685887	29	9	9	19541	0	0
685887	29	9	9	43282	0	0
3167222	29	10	13	39185	1	98
3167222	29	10	13	39170	1	98
3167222	29	10	13	9875	1	98
3167222	29	10	13	49615	1	98
3167222	29	10	13	36543	1	98
3167222	29	10	13	48800	1	98
3167222	29	10	13	19541	1	98
3167222	29	10	13	33027	1	98
3167222	29	10	13	12879	1	98
3167222	29	10	13	1330	1	98
3167222	29	10	13	6128	1	98
3167222	29	10	13	33161	0	0
3167222	29	10	13	43928	0	0
2865794	29	11	7	39185	1	105
2865794	29	11	7	49615	1	105
2865794	29	11	7	39170	1	105
2865794	29	11	7	36543	1	105
2865794	29	11	7	35507	1	105
2865794	29	11	7	39803	1	105
2865794	29	11	7	20874	1	105
2865794	29	11	7	41298	0	0
2865794	29	11	7	12720	0	0
1062536	29	12	13	9875	1	118
1062536	29	12	13	19541	1	118
1062536	29	12	13	6128	1	118
1062536	29	12	13	49615	1	118
1062536	29	12	13	39170	1	118
1062536	29	12	13	36543	1	118
1062536	29	12	13	35507	1	118
1062536	29	12	13	39185	1	118
1062536	29	12	13	32987	0	0
1062536	29	12	13	17817	0	0
1062536	29	12	13	20305	0	0
620971	29	13	8	39170	1	126
620971	29	13	8	9875	1	126
620971	29	13	8	19541	1	126
620971	29	13	8	6128	1	126
620971	29	13	8	48800	1	126
620971	29	13	8	33027	1	126
620971	29	13	8	1330	1	126
620971	29	13	8	32987	1	126
620971	29	13	8	12879	1	126
620971	29	13	8	39803	1	126
620971	29	13	8	41298	1	126
620971	29	13	8	8806	0	0
620971	29	13	8	22259	0	0
620971	29	13	8	27612	0	0
620971	29	13	8	40214	0	0
620971	29	13	8	26360	0	0
620971	29	13	8	48290	1	126
620971	29	13	8	2839	0	0
620971	29	13	8	21496	0	0
620971	29	13	8	8523	0	0
3090640	29	14	17	39170	1	143
3090640	29	14	17	9875	1	143
3090640	29	14	17	49615	1	143
3090640	29	14	17	19541	1	143
3090640	29	14	17	48800	1	143
3090640	29	14	17	6128	1	143
3090640	29	14	17	32987	1	143
3090640	29	14	17	48290	1	143
3090640	29	14	17	35507	1	143
3090640	29	14	17	41298	1	143
3090640	29	14	17	8523	1	143
3090640	29	14	17	15293	0	0
3090640	29	14	17	1261	1	143
3090640	29	14	17	3128	0	0
3090640	29	14	17	11586	0	0
3090640	29	14	17	30389	0	0
3090640	29	14	17	27612	1	143
3090640	29	14	17	45458	0	0
3090640	29	14	17	21496	1	143
3202175	29	15	16	39170	1	159
3202175	29	15	16	49615	1	159
3202175	29	15	16	48800	1	159
3202175	29	15	16	35507	1	159
3202175	29	15	16	19541	1	159
3202175	29	15	16	6128	1	159
3202175	29	15	16	1330	1	159
3202175	29	15	16	27612	1	159
3202175	29	15	16	8806	1	159
3202175	29	15	16	20305	1	159
3202175	29	15	16	12720	1	159
3202175	29	15	16	34749	1	159
3202175	29	15	16	42551	0	0
3202175	29	15	16	35385	0	0
3202175	29	15	16	39803	1	159
3202175	29	15	16	9875	1	159
3202175	29	15	16	42258	0	0
3202175	29	15	16	13129	0	0
2376709	29	16	12	9875	1	171
2376709	29	16	12	6128	1	171
2376709	29	16	12	49615	1	171
2376709	29	16	12	39170	1	171
2376709	29	16	12	48800	1	171
2376709	29	16	12	19541	1	171
2376709	29	16	12	20305	1	171
2376709	29	16	12	27612	1	171
2376709	29	16	12	33027	1	171
2376709	29	16	12	35385	1	171
2376709	29	16	12	39803	1	171
2376709	29	16	12	16953	1	171
2376709	29	16	12	41210	1	171
2376709	29	16	12	10500	0	0
2376709	29	16	12	41653	0	0
2376709	29	16	12	31608	0	0
2376709	29	16	12	30695	0	0
2376709	29	16	12	49507	0	0
1748639	29	17	11	39170	1	182
1748639	29	17	11	49615	1	182
1748639	29	17	11	19541	1	182
1748639	29	17	11	48800	1	182
1748639	29	17	11	35507	1	182
1748639	29	17	11	6128	1	182
1748639	29	17	11	20305	1	182
1748639	29	17	11	35385	1	182
1748639	29	17	11	39803	1	182
1748639	29	17	11	1330	1	182
1748639	29	17	11	31608	1	182
1748639	29	17	11	42551	1	182
1748639	29	17	11	21410	0	0
1748639	29	17	11	37645	0	0
1748639	29	17	11	33945	0	0
1748639	29	17	11	8806	1	182
1647841	29	18	14	39170	1	196
1647841	29	18	14	6128	1	196
1647841	29	18	14	35385	1	196
1647841	29	18	14	33945	1	196
1647841	29	18	14	49615	1	196
1647841	29	18	14	39803	1	196
1647841	29	18	14	20305	1	196
1647841	29	18	14	16953	1	196
1647841	29	18	14	19205	0	0
375303	30	1	0	21386	0	0
375303	30	1	0	27839	0	0
375303	30	1	0	45128	0	0
2156000	30	2	7	21386	1	7
3169631	30	3	7	21386	1	14
1645927	30	4	22	21386	1	36
986094	30	5	30	21386	1	66
2299885	30	6	27	6184	0	0
137318	30	7	28	38300	0	0
3333738	30	8	30	38300	1	151
3333738	30	8	30	23288	0	0
2383661	34	1	0	3957	0	0
1569834	34	2	28	3957	1	28
1569834	34	2	28	26751	0	0
1916863	34	3	21	16349	0	0
1916863	34	3	21	31717	0	0
1916863	34	3	21	14678	0	0
1916863	34	3	21	25146	0	0
1916863	34	3	21	33731	0	0
1916863	34	3	21	38273	0	0
1916863	34	3	21	19514	0	0
1916863	34	3	21	45007	0	0
1916863	34	3	21	4562	0	0
1916863	34	3	21	4086	0	0
1916863	34	3	21	34310	0	0
1916863	34	3	21	27845	0	0
1916863	34	3	21	35547	0	0
1951139	34	4	10	38273	1	59
1951139	34	4	10	5134	0	0
1951139	34	4	10	7054	0	0
1951139	34	4	10	15604	0	0
1951139	34	4	10	21137	0	0
1951139	34	4	10	35547	1	59
1951139	34	4	10	4605	0	0
1951139	34	4	10	49248	0	0
2344038	34	5	21	2099	0	0
2344038	34	5	21	7054	1	80
2344038	34	5	21	15604	1	80
2344038	34	5	21	3957	1	80
2344038	34	5	21	49267	0	0
2344038	34	5	21	21783	0	0
2344038	34	5	21	3098	0	0
2344038	34	5	21	12204	0	0
327827	37	1	0	25931	0	0
327827	37	1	0	24852	0	0
327827	37	1	0	8518	0	0
327827	37	1	0	13932	0	0
327827	37	1	0	651	0	0
327827	37	1	0	45007	0	0
327827	37	1	0	19048	0	0
327827	37	1	0	45200	0	0
327827	37	1	0	9839	0	0
327827	37	1	0	19057	0	0
327827	37	1	0	40298	0	0
327827	37	1	0	38693	0	0
86313	37	2	4	17948	0	0
86313	37	2	4	47500	0	0
86313	37	2	4	46969	0	0
86313	37	2	4	17794	0	0
86313	37	2	4	45200	1	4
86313	37	2	4	28278	0	0
86313	37	2	4	1158	0	0
86313	37	2	4	32299	0	0
1354506	37	3	8	46979	0	0
1354506	37	3	8	21938	0	0
1354506	37	3	8	45063	0	0
1354506	37	3	8	26369	0	0
1354506	37	3	8	4367	0	0
1354506	37	3	8	18027	0	0
1354506	37	3	8	13932	1	12
1354506	37	3	8	34819	0	0
1354506	37	3	8	21903	0	0
1354506	37	3	8	26620	0	0
1354506	37	3	8	12395	0	0
1354506	37	3	8	17170	0	0
1354506	37	3	8	48364	0	0
2153671	37	4	8	47766	0	0
2153671	37	4	8	19057	1	20
2153671	37	4	8	17600	0	0
2153671	37	4	8	41220	0	0
2153671	37	4	8	23165	0	0
2449761	37	5	8	45007	1	28
2449761	37	5	8	17170	1	28
2449761	37	5	8	13932	1	28
2449761	37	5	8	21903	1	28
2449761	37	5	8	4367	1	28
2449761	37	5	8	18027	1	28
2449761	37	5	8	43713	0	0
484397	37	6	10	18027	1	38
484397	37	6	10	24852	1	38
484397	37	6	10	41065	0	0
484397	37	6	10	39748	0	0
484397	37	6	10	20995	0	0
484397	37	6	10	3382	0	0
484397	37	6	10	22825	0	0
484397	37	6	10	16349	0	0
484397	37	6	10	25588	0	0
484397	37	6	10	10322	0	0
484397	37	6	10	17794	1	38
484397	37	6	10	41220	1	38
484397	37	6	10	47672	0	0
484397	37	6	10	26620	1	38
2568429	37	7	10	30305	0	0
2568429	37	7	10	35108	0	0
2568429	37	7	10	36287	0	0
2568429	37	7	10	18889	0	0
2568429	37	7	10	31727	0	0
2568429	37	7	10	36149	0	0
2568429	37	7	10	18027	1	48
2568429	37	7	10	39748	1	48
2568429	37	7	10	17170	1	48
2568429	37	7	10	37250	0	0
2568429	37	7	10	19048	1	48
2568429	37	7	10	16349	1	48
2568429	37	7	10	46969	1	48
2568429	37	7	10	28278	1	48
711999	37	8	23	28278	1	71
711999	37	8	23	45007	1	71
711999	37	8	23	13932	1	71
711999	37	8	23	23165	1	71
711999	37	8	23	30305	1	71
711999	37	8	23	26620	1	71
711999	37	8	23	24852	1	71
711999	37	8	23	36606	0	0
1145920	37	9	17	49235	0	0
1145920	37	9	17	32347	0	0
1145920	37	9	17	8239	0	0
1145920	37	9	17	5933	0	0
1145920	37	9	17	18891	0	0
1736749	37	10	11	8518	1	99
1736749	37	10	11	12395	1	99
1736749	37	10	11	18090	0	0
1736749	37	10	11	10305	0	0
1736749	37	10	11	17794	1	99
1736749	37	10	11	41065	1	99
1736749	37	10	11	45007	1	99
1736749	37	10	11	21616	0	0
1736749	37	10	11	26369	1	99
2484696	37	11	8	21938	1	107
2484696	37	11	8	13932	1	107
2484696	37	11	8	30450	0	0
2484696	37	11	8	1360	0	0
2484696	37	11	8	24852	1	107
2484696	37	11	8	21137	0	0
2484696	37	11	8	38159	0	0
2484696	37	11	8	3481	0	0
2484696	37	11	8	4367	1	107
2484696	37	11	8	2314	0	0
2484696	37	11	8	35108	1	107
2484696	37	11	8	19511	0	0
2484696	37	11	8	36606	1	107
2484696	37	11	8	29898	0	0
712331	37	12	30	24852	1	137
1740853	37	13	14	28204	0	0
1740853	37	13	14	31528	0	0
1740853	37	13	14	27086	0	0
1740853	37	13	14	45200	1	151
1740853	37	13	14	45007	1	151
1740853	37	13	14	13932	1	151
1740853	37	13	14	24852	1	151
1394419	37	14	20	33000	0	0
1394419	37	14	20	13110	0	0
1394419	37	14	20	45200	1	171
1394419	37	14	20	12395	1	171
1394419	37	14	20	45007	1	171
1751600	37	15	30	21903	1	201
1751600	37	15	30	27521	0	0
1751600	37	15	30	28204	1	201
1751600	37	15	30	12099	0	0
1751600	37	15	30	27104	0	0
1751600	37	15	30	22825	1	201
1751600	37	15	30	45007	1	201
1751600	37	15	30	41065	1	201
1854906	37	16	5	45200	1	206
1854906	37	16	5	23165	1	206
1854906	37	16	5	30450	1	206
1179244	37	17	6	34819	1	212
1179244	37	17	6	36287	1	212
1179244	37	17	6	26620	1	212
1179244	37	17	6	22825	1	212
1179244	37	17	6	32347	1	212
1179244	37	17	6	24852	1	212
2615608	37	18	15	2888	0	0
2615608	37	18	15	48775	0	0
2615608	37	18	15	36287	1	227
2615608	37	18	15	24852	1	227
2326295	37	19	10	8986	0	0
2326295	37	19	10	9036	0	0
2326295	37	19	10	45007	1	237
2326295	37	19	10	41065	1	237
2326295	37	19	10	7021	0	0
2326295	37	19	10	16759	0	0
2326295	37	19	10	27104	1	237
2326295	37	19	10	17424	0	0
2326295	37	19	10	20549	0	0
841710	37	20	9	8986	1	246
841710	37	20	9	18918	0	0
841710	37	20	9	40604	0	0
841710	37	20	9	26620	1	246
3268585	37	21	13	42289	0	0
3268585	37	21	13	44632	0	0
3268585	37	21	13	9036	1	259
3268585	37	21	13	45007	1	259
3268585	37	21	13	19048	1	259
3268585	37	21	13	7863	0	0
3268585	37	21	13	13922	0	0
3268585	37	21	13	18918	1	259
1294288	37	22	30	38650	0	0
1294288	37	22	30	45007	1	289
1294288	37	22	30	19048	1	289
1294288	37	22	30	41065	1	289
1294288	37	22	30	4367	1	289
1294288	37	22	30	5134	0	0
1294288	37	22	30	16185	0	0
1294288	37	22	30	24125	0	0
1294288	37	22	30	43713	1	289
1294288	37	22	30	21616	1	289
1294288	37	22	30	40604	1	289
1294288	37	22	30	13922	1	289
1727614	37	23	6	17794	1	295
1727614	37	23	6	28278	1	295
1727614	37	23	6	26369	1	295
1727614	37	23	6	26209	0	0
1727614	37	23	6	33232	0	0
1727614	37	23	6	14010	0	0
1727614	37	23	6	36994	0	0
1727614	37	23	6	37220	0	0
1727614	37	23	6	13431	0	0
1727614	37	23	6	5020	0	0
1727614	37	23	6	23579	0	0
1727614	37	23	6	30489	0	0
2873174	38	1	0	14947	0	0
2873174	38	1	0	4781	0	0
2873174	38	1	0	27509	0	0
2873174	38	1	0	31343	0	0
2873174	38	1	0	2086	0	0
2873174	38	1	0	12456	0	0
2873174	38	1	0	9217	0	0
2873174	38	1	0	21846	0	0
2873174	38	1	0	47209	0	0
2873174	38	1	0	26369	0	0
2873174	38	1	0	116	0	0
2873174	38	1	0	45437	0	0
2873174	38	1	0	31506	0	0
2873174	38	1	0	22922	0	0
1308004	38	2	30	27509	1	30
1308004	38	2	30	14947	1	30
1308004	38	2	30	31343	1	30
1308004	38	2	30	13712	0	0
1308004	38	2	30	2086	1	30
1308004	38	2	30	21938	0	0
1308004	38	2	30	22935	0	0
1308004	38	2	30	19816	0	0
1308004	38	2	30	47209	1	30
1308004	38	2	30	12456	1	30
1308004	38	2	30	7948	0	0
1308004	38	2	30	21376	0	0
1308004	38	2	30	1376	0	0
1308004	38	2	30	21709	0	0
1308004	38	2	30	12442	0	0
1308004	38	2	30	9217	1	30
1308004	38	2	30	116	1	30
1308004	38	2	30	23233	0	0
1308004	38	2	30	6873	0	0
1308004	38	2	30	26369	1	30
1308004	38	2	30	26133	0	0
1308004	38	2	30	32433	0	0
1588002	38	3	17	14947	1	47
1588002	38	3	17	21709	1	47
1588002	38	3	17	27509	1	47
1588002	38	3	17	21376	1	47
1588002	38	3	17	45437	1	47
1588002	38	3	17	13712	1	47
1588002	38	3	17	26133	1	47
1588002	38	3	17	9217	1	47
1588002	38	3	17	10814	0	0
1588002	38	3	17	32655	0	0
1588002	38	3	17	47209	1	47
1588002	38	3	17	26369	1	47
1588002	38	3	17	5031	0	0
1588002	38	3	17	3397	0	0
1691300	38	4	20	14947	1	67
1691300	38	4	20	27509	1	67
1691300	38	4	20	21709	1	67
1691300	38	4	20	31343	1	67
1691300	38	4	20	13712	1	67
1691300	38	4	20	32655	1	67
1691300	38	4	20	3469	0	0
1691300	38	4	20	26133	1	67
1691300	38	4	20	26738	0	0
1691300	38	4	20	10814	1	67
1691300	38	4	20	29987	0	0
1691300	38	4	20	18908	0	0
1691300	38	4	20	14462	0	0
1244041	38	5	22	14947	1	89
1244041	38	5	22	21709	1	89
1244041	38	5	22	8638	0	0
1244041	38	5	22	13712	1	89
