order_id	user_id	order_number	days_since_prior_order	product_id	reordered
495013	63	9	26	9154	1
495013	63	9	26	22963	0
495013	63	9	26	36735	0
495013	63	9	26	41220	0
973757	63	10	2	29926	0
973757	63	10	2	31338	1
973757	63	10	2	35140	0
973757	63	10	2	25659	0
973757	63	10	2	29127	0
973757	63	10	2	32655	1
973757	63	10	2	14129	0
973757	63	10	2	42445	0
973757	63	10	2	49175	0
973757	63	10	2	28849	0
973757	63	10	2	24009	0
973757	63	10	2	6348	0
973757	63	10	2	43086	0
973757	63	10	2	11182	0
973757	63	10	2	16349	0
973757	63	10	2	9339	0
973757	63	10	2	47209	0
973757	63	10	2	22922	0
973757	63	10	2	38061	0
973757	63	10	2	21137	1
973757	63	10	2	5876	0
973757	63	10	2	20734	0
973757	63	10	2	16973	0
973757	63	10	2	32299	0
973757	63	10	2	42768	0
1225619	63	11	5	4149	0
1225619	63	11	5	24489	0
1225619	63	11	5	47672	0
1225619	63	11	5	1463	1
1225619	63	11	5	30233	1
1225619	63	11	5	21137	1
1225619	63	11	5	30639	0
1225619	63	11	5	49235	0
1225619	63	11	5	22935	1
1225619	63	11	5	6543	0
1225619	63	11	5	22658	0
1225619	63	11	5	44449	0
863243	63	12	6	23291	0
863243	63	12	6	6348	1
863243	63	12	6	23323	0
863243	63	12	6	46075	0
863243	63	12	6	6719	0
863243	63	12	6	47672	1
863243	63	12	6	39799	0
863243	63	12	6	19180	0
863243	63	12	6	42697	0
863243	63	12	6	18288	0
863243	63	12	6	7485	0
863243	63	12	6	25659	1
226861	63	13	7	1463	1
226861	63	13	7	30233	1
226861	63	13	7	47209	1
226861	63	13	7	21137	1
226861	63	13	7	33100	1
226861	63	13	7	43086	1
226861	63	13	7	25005	0
226861	63	13	7	38650	0
226861	63	13	7	24009	1
226861	63	13	7	24489	1
226861	63	13	7	17948	0
226861	63	13	7	49235	1
226861	63	13	7	16349	1
226861	63	13	7	6348	1
226861	63	13	7	46075	1
107377	63	14	7	9339	1
107377	63	14	7	47672	1
107377	63	14	7	1463	1
107377	63	14	7	21137	1
107377	63	14	7	6348	1
107377	63	14	7	24489	1
107377	63	14	7	49235	1
107377	63	14	7	22935	1
107377	63	14	7	24184	0
107377	63	14	7	42294	0
107377	63	14	7	14717	0
107377	63	14	7	27730	0
107377	63	14	7	2309	0
107377	63	14	7	44303	0
107377	63	14	7	6719	1
107377	63	14	7	12935	0
107377	63	14	7	36082	0
107377	63	14	7	2228	0
2286777	63	15	6	47672	1
2286777	63	15	6	18288	1
2286777	63	15	6	25659	1
2286777	63	15	6	25005	1
2286777	63	15	6	38650	1
2286777	63	15	6	49235	1
2286777	63	15	6	21137	1
2286777	63	15	6	1463	1
2286777	63	15	6	12935	1
2286777	63	15	6	22935	1
2286777	63	15	6	13176	1
2286777	63	15	6	36082	1
390867	63	16	5	21137	1
390867	63	16	5	49235	1
390867	63	16	5	47672	1
390867	63	16	5	12935	1
390867	63	16	5	43086	1
390867	63	16	5	22935	1
390867	63	16	5	25659	1
390867	63	16	5	42445	1
390867	63	16	5	25598	0
390867	63	16	5	15438	0
390867	63	16	5	44491	0
390867	63	16	5	27104	0
3140578	63	17	19	1463	1
3140578	63	17	19	22935	1
3140578	63	17	19	21137	1
3140578	63	17	19	13176	1
3140578	63	17	19	12935	1
3140578	63	17	19	49235	1
3140578	63	17	19	47672	1
3140578	63	17	19	24009	1
3140578	63	17	19	30489	0
3140578	63	17	19	18288	1
3140578	63	17	19	41990	0
3140578	63	17	19	19678	0
3140578	63	17	19	44683	0
3140578	63	17	19	27104	1
3140578	63	17	19	25659	1
3140578	63	17	19	11005	0
561303	63	18	4	21137	1
561303	63	18	4	6348	1
561303	63	18	4	46075	1
561303	63	18	4	6719	1
561303	63	18	4	13176	1
561303	63	18	4	18288	1
561303	63	18	4	24964	0
561303	63	18	4	46667	0
561303	63	18	4	16726	0
561303	63	18	4	38488	0
1023723	63	19	5	16797	0
1023723	63	19	5	14335	0
1023723	63	19	5	49175	1
1023723	63	19	5	28849	1
1023723	63	19	5	6348	1
1023723	63	19	5	24489	1
1023723	63	19	5	2228	1
1023723	63	19	5	1463	1
1023723	63	19	5	13176	1
1023723	63	19	5	12935	1
1023723	63	19	5	47672	1
2104282	63	20	7	39877	0
2104282	63	20	7	27744	0
2104282	63	20	7	14129	1
2104282	63	20	7	1463	1
2104282	63	20	7	13176	1
2104282	63	20	7	12935	1
2104282	63	20	7	49235	1
2838026	63	21	2	6348	1
2838026	63	21	2	49235	1
2838026	63	21	2	12456	0
2838026	63	21	2	11512	0
2838026	63	21	2	2205	0
2838026	63	21	2	8671	0
2838026	63	21	2	13176	1
2838026	63	21	2	38508	0
1764004	63	22	5	31506	0
1764004	63	22	5	21903	0
1764004	63	22	5	11512	1
1764004	63	22	5	8277	0
1764004	63	22	5	27744	1
1764004	63	22	5	5876	1
1764004	63	22	5	42445	1
1764004	63	22	5	25598	1
1764004	63	22	5	21137	1
1764004	63	22	5	13176	1
1764004	63	22	5	47672	1
1764004	63	22	5	18288	1
1764004	63	22	5	24964	1
3028801	63	23	7	45007	0
3028801	63	23	7	41909	1
3028801	63	23	7	6348	1
3028801	63	23	7	46075	1
3028801	63	23	7	6719	1
3028801	63	23	7	43086	1
3028801	63	23	7	1463	1
3028801	63	23	7	22935	1
3028801	63	23	7	49235	1
3028801	63	23	7	18288	1
2793873	63	24	3	7021	0
2793873	63	24	3	7751	0
2793873	63	24	3	39799	1
2793873	63	24	3	39980	0
2793873	63	24	3	29874	0
2793873	63	24	3	43922	0
2793873	63	24	3	38427	0
2793873	63	24	3	21137	1
2793873	63	24	3	47672	1
2793873	63	24	3	47734	0
2793873	63	24	3	48775	0
2793873	63	24	3	48706	0
2793873	63	24	3	2651	0
2158097	63	25	8	47209	1
2158097	63	25	8	1463	1
2158097	63	25	8	13176	1
2158097	63	25	8	49235	1
2158097	63	25	8	18288	1
2158097	63	25	8	47672	1
1580628	63	26	5	8277	1
1580628	63	26	5	34213	1
1580628	63	26	5	6348	1
1580628	63	26	5	46075	1
1580628	63	26	5	6719	1
1580628	63	26	5	42445	1
1580628	63	26	5	18288	1
1580628	63	26	5	47672	1
383458	63	27	11	8277	1
383458	63	27	11	30839	1
383458	63	27	11	7559	1
383458	63	27	11	47209	1
383458	63	27	11	43086	1
383458	63	27	11	42445	1
383458	63	27	11	25598	1
383458	63	27	11	13176	1
383458	63	27	11	49235	1
383458	63	27	11	24964	1
383458	63	27	11	47672	1
97480	63	28	9	8277	1
97480	63	28	9	7559	1
97480	63	28	9	47209	1
97480	63	28	9	42445	1
97480	63	28	9	1463	1
97480	63	28	9	13176	1
97480	63	28	9	49235	1
97480	63	28	9	33100	1
97480	63	28	9	18288	1
97480	63	28	9	27104	1
97480	63	28	9	47672	1
3301134	63	29	11	45007	1
3301134	63	29	11	8277	1
3301134	63	29	11	28879	0
3301134	63	29	11	11865	0
3301134	63	29	11	45613	1
3301134	63	29	11	47223	1
3301134	63	29	11	6750	1
3301134	63	29	11	47209	1
3301134	63	29	11	6348	1
3301134	63	29	11	46075	1
3301134	63	29	11	6719	1
3301134	63	29	11	22935	1
3301134	63	29	11	13176	1
3301134	63	29	11	34217	1
3301134	63	29	11	18288	1
2352518	63	30	4	42342	0
2352518	63	30	4	30391	0
2352518	63	30	4	42445	1
1128333	63	31	4	8277	1
1128333	63	31	4	1463	1
1128333	63	31	4	13176	1
1128333	63	31	4	47209	1
1128333	63	31	4	47672	1
1128333	63	31	4	33100	1
1023454	63	32	6	45007	1
1023454	63	32	6	8277	1
1023454	63	32	6	30391	1
1023454	63	32	6	45613	1
1023454	63	32	6	35383	0
1023454	63	32	6	28380	1
1023454	63	32	6	33636	1
1023454	63	32	6	47223	1
1023454	63	32	6	6750	1
1023454	63	32	6	6348	1
1023454	63	32	6	13176	1
1023454	63	32	6	18288	1
1023454	63	32	6	24964	1
1023454	63	32	6	21137	1
1023454	63	32	6	47672	1
1023454	63	32	6	24009	1
586227	63	33	9	27744	1
586227	63	33	9	31338	1
586227	63	33	9	24184	1
586227	63	33	9	27104	1
586227	63	33	9	47672	1
77449	63	34	12	45007	1
77449	63	34	12	5322	0
77449	63	34	12	20670	0
77449	63	34	12	49131	0
77449	63	34	12	30839	1
77449	63	34	12	7559	1
77449	63	34	12	9339	1
77449	63	34	12	47209	1
77449	63	34	12	13176	1
77449	63	34	12	1463	1
77449	63	34	12	47672	1
77449	63	34	12	42445	1
77449	63	34	12	6348	1
77449	63	34	12	8277	1
77449	63	34	12	33100	1
77449	63	34	12	33636	1
77449	63	34	12	35383	1
77449	63	34	12	28380	1
1816750	63	35	14	8277	1
1816750	63	35	14	47209	1
1816750	63	35	14	13176	1
1816750	63	35	14	12456	1
1816750	63	35	14	47672	1
1816750	63	35	14	1463	1
1816750	63	35	14	42445	1
1816750	63	35	14	6348	1
1816750	63	35	14	33636	1
1816750	63	35	14	28380	1
1816750	63	35	14	21417	0
1816750	63	35	14	33100	1
2190355	63	36	14	45007	1
2190355	63	36	14	3952	0
2190355	63	36	14	5876	1
2190355	63	36	14	8277	1
2190355	63	36	14	13176	1
2190355	63	36	14	47209	1
2190355	63	36	14	47672	1
2190355	63	36	14	1463	1
2190355	63	36	14	4605	0
2617055	63	37	12	3952	1
2617055	63	37	12	29820	1
2617055	63	37	12	31338	1
2617055	63	37	12	24964	1
2617055	63	37	12	21137	1
2617055	63	37	12	8277	1
2617055	63	37	12	13176	1
2617055	63	37	12	47672	1
2617055	63	37	12	42445	1
2617055	63	37	12	1463	1
2617055	63	37	12	33100	1
2617055	63	37	12	35383	1
2617055	63	37	12	7559	1
2617055	63	37	12	42110	1
2617055	63	37	12	33636	1
1223316	63	38	9	35140	1
1223316	63	38	9	5876	1
1223316	63	38	9	22935	1
1223316	63	38	9	18288	1
1223316	63	38	9	24964	1
1223316	63	38	9	21417	1
1223316	63	38	9	42110	1
1223316	63	38	9	33636	1
1223316	63	38	9	21137	1
1223316	63	38	9	47672	1
1223316	63	38	9	13176	1
1223316	63	38	9	7559	1
1223316	63	38	9	1463	1
1223316	63	38	9	35383	1
1223316	63	38	9	3952	1
443742	63	39	13	5876	1
443742	63	39	13	21137	1
443742	63	39	13	47672	1
443742	63	39	13	13176	1
443742	63	39	13	7559	1
443742	63	39	13	35383	1
443742	63	39	13	16185	0
443742	63	39	13	16617	0
443742	63	39	13	13409	0
443742	63	39	13	33100	1
802141	64	1	0	40545	0
802141	64	1	0	26128	0
802141	64	1	0	25146	0
802141	64	1	0	13176	0
802141	64	1	0	20583	0
802141	64	1	0	34262	0
802141	64	1	0	31040	0
802141	64	1	0	23094	0
802141	64	1	0	19101	0
802141	64	1	0	38567	0
802141	64	1	0	9550	0
802141	64	1	0	36772	0
802141	64	1	0	35004	0
802141	64	1	0	7521	0
802141	64	1	0	14947	0
802141	64	1	0	44008	0
802141	64	1	0	4210	0
2601258	64	2	11	18811	0
2601258	64	2	11	47209	0
2601258	64	2	11	13176	1
2601258	64	2	11	46969	0
2601258	64	2	11	21903	0
2601258	64	2	11	35108	0
2601258	64	2	11	13589	0
2601258	64	2	11	36550	0
2601258	64	2	11	49052	0
2601258	64	2	11	21475	0
2057180	64	3	2	36758	0
2057180	64	3	2	26128	1
2057180	64	3	2	30391	0
2057180	64	3	2	44359	0
2057180	64	3	2	4920	0
2057180	64	3	2	36929	0
2057180	64	3	2	14947	1
2057180	64	3	2	8021	0
2057180	64	3	2	18288	0
2057180	64	3	2	18840	0
2507322	64	4	12	46969	1
2507322	64	4	12	13176	1
2507322	64	4	12	18811	1
2507322	64	4	12	44008	1
2507322	64	4	12	4210	1
2507322	64	4	12	21903	1
2507322	64	4	12	30391	1
2507322	64	4	12	44848	0
2507322	64	4	12	5825	0
2507322	64	4	12	32303	0
2507322	64	4	12	47209	1
2507322	64	4	12	8479	0
2507322	64	4	12	9124	0
2507322	64	4	12	5699	0
2507322	64	4	12	8022	0
33681	64	5	6	5473	0
629726	64	6	19	9662	0
629726	64	6	19	401	0
629726	64	6	19	30391	1
629726	64	6	19	47209	1
629726	64	6	19	46969	1
629726	64	6	19	13176	1
629726	64	6	19	21903	1
629726	64	6	19	4920	1
629726	64	6	19	42265	0
629726	64	6	19	28535	0
629726	64	6	19	40334	0
629726	64	6	19	41950	0
629726	64	6	19	40723	0
629726	64	6	19	36550	1
629726	64	6	19	37029	0
629726	64	6	19	44359	1
2302602	64	7	9	30391	1
2302602	64	7	9	46969	1
2302602	64	7	9	40723	1
2302602	64	7	9	18288	1
2302602	64	7	9	18811	1
2302602	64	7	9	35108	1
2302602	64	7	9	36929	1
2302602	64	7	9	36772	1
2302602	64	7	9	5699	1
2302602	64	7	9	40334	1
2302602	64	7	9	18840	1
2302602	64	7	9	31883	0
2302602	64	7	9	5473	1
2302602	64	7	9	47209	1
2302602	64	7	9	36550	1
2302602	64	7	9	21903	1
2302602	64	7	9	44359	1
2302602	64	7	9	35004	1
3215917	64	8	15	30391	1
3215917	64	8	15	47209	1
3215917	64	8	15	40723	1
3215917	64	8	15	36550	1
3215917	64	8	15	46969	1
3215917	64	8	15	18288	1
3215917	64	8	15	35004	1
3215917	64	8	15	44359	1
3215917	64	8	15	21903	1
3215917	64	8	15	4920	1
3215917	64	8	15	44008	1
3215917	64	8	15	36772	1
3215917	64	8	15	36929	1
3215917	64	8	15	8022	1
3215917	64	8	15	15395	0
3215917	64	8	15	20583	1
3215917	64	8	15	9786	0
2754807	64	9	7	46969	1
2754807	64	9	7	30391	1
2754807	64	9	7	47209	1
2754807	64	9	7	21903	1
2754807	64	9	7	44359	1
2754807	64	9	7	18288	1
2754807	64	9	7	40723	1
2754807	64	9	7	26128	1
2754807	64	9	7	36758	1
2754807	64	9	7	8012	0
2754807	64	9	7	45374	0
3129760	64	10	9	18529	0
3129760	64	10	9	2091	0
3129760	64	10	9	13176	1
3129760	64	10	9	46969	1
3129760	64	10	9	47209	1
3129760	64	10	9	30391	1
3129760	64	10	9	21903	1
3129760	64	10	9	44359	1
3129760	64	10	9	4920	1
3129760	64	10	9	40723	1
3129760	64	10	9	44008	1
3129760	64	10	9	36550	1
3129760	64	10	9	36929	1
3129760	64	10	9	5699	1
3129760	64	10	9	31883	1
3129760	64	10	9	18811	1
3129760	64	10	9	28535	1
3129760	64	10	9	40334	1
3129760	64	10	9	35108	1
3129760	64	10	9	20583	1
1583644	65	1	0	20734	0
1583644	65	1	0	24838	0
1583644	65	1	0	27966	0
1583644	65	1	0	9076	0
1583644	65	1	0	40706	0
1583644	65	1	0	6656	0
1583644	65	1	0	7173	0
1583644	65	1	0	47029	0
1583644	65	1	0	32201	0
1583644	65	1	0	46584	0
1583644	65	1	0	13176	0
1583644	65	1	0	37825	0
1583644	65	1	0	42891	0
1583644	65	1	0	6615	0
1583644	65	1	0	48745	0
1583644	65	1	0	33731	0
3253911	65	2	7	27966	1
3253911	65	2	7	24838	1
3253911	65	2	7	8230	0
3253911	65	2	7	13176	1
3253911	65	2	7	28156	0
3253911	65	2	7	44781	0
3253911	65	2	7	32201	1
3253911	65	2	7	47766	0
3253911	65	2	7	5337	0
3253911	65	2	7	45066	0
3253911	65	2	7	42699	0
3253911	65	2	7	10782	0
3253911	65	2	7	3296	0
1422896	65	3	14	1938	0
1422896	65	3	14	11097	0
1422896	65	3	14	20520	0
1422896	65	3	14	14897	0
1422896	65	3	14	26209	0
1422896	65	3	14	27142	0
1422896	65	3	14	22106	0
1422896	65	3	14	11136	0
1422896	65	3	14	43888	0
1422896	65	3	14	24838	1
1422896	65	3	14	43154	0
3003586	65	4	1	41125	0
3003586	65	4	1	13176	1
3003586	65	4	1	5161	0
3003586	65	4	1	6656	1
3003586	65	4	1	38164	0
3003586	65	4	1	11534	0
3003586	65	4	1	32201	1
3003586	65	4	1	44781	1
1625976	65	5	4	13176	1
1625976	65	5	4	24838	1
1625976	65	5	4	32201	1
1625976	65	5	4	5161	1
1625976	65	5	4	17948	0
1625976	65	5	4	18441	0
1625976	65	5	4	21903	0
1625976	65	5	4	16398	0
1625976	65	5	4	5337	1
1625976	65	5	4	38827	0
1625976	65	5	4	6740	0
1625976	65	5	4	19446	0
1625976	65	5	4	22262	0
2133732	65	6	15	5161	1
2133732	65	6	15	20734	1
2133732	65	6	15	13176	1
2133732	65	6	15	9076	1
2133732	65	6	15	42891	1
2133732	65	6	15	38920	0
2133732	65	6	15	17541	0
2133732	65	6	15	6656	1
1999119	65	7	1	11136	1
1999119	65	7	1	49267	0
1999119	65	7	1	46676	0
1999119	65	7	1	4478	0
1999119	65	7	1	13176	1
1999119	65	7	1	5161	1
225812	65	8	29	43961	0
225812	65	8	29	4605	0
225812	65	8	29	45535	0
225812	65	8	29	5373	0
225812	65	8	29	5161	1
225812	65	8	29	4799	0
225812	65	8	29	21903	1
225812	65	8	29	13176	1
2843095	65	9	8	26384	0
2843095	65	9	8	39275	0
2843095	65	9	8	22963	0
2843095	65	9	8	13829	0
2843095	65	9	8	42318	0
3029625	65	10	6	24852	0
3029625	65	10	6	39275	1
3029625	65	10	6	32201	1
3029625	65	10	6	5161	1
3029625	65	10	6	16145	0
3029625	65	10	6	24838	1
3029625	65	10	6	43154	1
692225	65	11	30	38164	1
692225	65	11	30	24838	1
692225	65	11	30	13176	1
692225	65	11	30	6656	1
692225	65	11	30	44422	0
692225	65	11	30	5161	1
692225	65	11	30	30489	0
2630919	65	12	7	24838	1
2630919	65	12	7	5161	1
2630919	65	12	7	6656	1
2630919	65	12	7	47042	0
2630919	65	12	7	33768	0
2630919	65	12	7	38164	1
2630919	65	12	7	20734	1
2630919	65	12	7	2180	0
2630919	65	12	7	40604	0
2630919	65	12	7	14486	0
2028484	65	13	14	5161	1
2028484	65	13	14	33768	1
2028484	65	13	14	38164	1
864720	65	14	30	5161	1
864720	65	14	30	6656	1
864720	65	14	30	24838	1
864720	65	14	30	39275	1
864720	65	14	30	24390	0
864720	65	14	30	21137	0
864720	65	14	30	4799	1
864720	65	14	30	42736	0
864720	65	14	30	13984	0
864720	65	14	30	40604	1
864720	65	14	30	42625	0
864720	65	14	30	4605	1
864720	65	14	30	20869	0
864720	65	14	30	34450	0
864720	65	14	30	24964	0
864720	65	14	30	43961	1
864720	65	14	30	4097	0
1089019	66	1	0	39054	0
1089019	66	1	0	32548	0
1089019	66	1	0	16891	0
1089019	66	1	0	17003	0
1089019	66	1	0	44022	0
1089019	66	1	0	32347	0
1089019	66	1	0	39982	0
2143319	66	2	30	32347	1
2143319	66	2	30	8143	0
2143319	66	2	30	9477	0
4595	66	3	30	31829	0
4595	66	3	30	32226	0
4595	66	3	30	8143	1
4595	66	3	30	20738	0
4595	66	3	30	8832	0
2360283	66	4	30	28842	0
2401332	66	5	30	28842	1
2401332	66	5	30	31829	1
932035	66	6	30	8143	1
932035	66	6	30	42014	0
932035	66	6	30	38892	0
932035	66	6	30	19356	0
932035	66	6	30	15235	0
3205960	67	1	0	196	0
3205960	67	1	0	43154	0
3205960	67	1	0	13176	0
3205960	67	1	0	13575	0
970922	67	2	5	43154	1
970922	67	2	5	196	1
970922	67	2	5	13575	1
970922	67	2	5	13176	1
970922	67	2	5	47482	0
970922	67	2	5	3298	0
596585	67	3	7	13176	1
596585	67	3	7	196	1
596585	67	3	7	6184	0
2037087	67	4	8	196	1
2037087	67	4	8	13176	1
2037087	67	4	8	6184	1
2474111	67	5	8	13176	1
2474111	67	5	8	196	1
1568481	67	6	7	13176	1
1568481	67	6	7	196	1
1568481	67	6	7	13575	1
1723781	67	7	6	13176	1
1723781	67	7	6	6184	1
1723781	67	7	6	10310	0
1723781	67	7	6	130	0
2048527	67	8	7	196	1
2048527	67	8	7	13176	1
2048527	67	8	7	11759	0
2389031	67	9	7	196	1
2389031	67	9	7	13176	1
2389031	67	9	7	130	1
2378562	67	10	6	196	1
2378562	67	10	6	43154	1
1515698	67	11	7	196	1
1515698	67	11	7	13176	1
1515698	67	11	7	130	1
1515698	67	11	7	6184	1
1928050	67	12	8	196	1
1928050	67	12	8	47402	0
1928050	67	12	8	4920	0
1928050	67	12	8	10310	1
1949274	67	13	6	196	1
1949274	67	13	6	130	1
1949274	67	13	6	6184	1
1949274	67	13	6	45004	0
551869	67	14	7	196	1
551869	67	14	7	6184	1
2233579	67	15	15	6184	1
2233579	67	15	15	47402	1
2233579	67	15	15	39657	0
2233579	67	15	15	30633	0
768572	67	16	9	196	1
768572	67	16	9	39657	1
768572	67	16	9	14444	0
46584	67	17	11	35561	0
150528	67	18	4	196	1
150528	67	18	4	43720	0
150528	67	18	4	13176	1
150528	67	18	4	39657	1
150528	67	18	4	10685	0
29758	67	19	9	13176	1
29758	67	19	9	196	1
29758	67	19	9	43154	1
2812906	67	20	3	39657	1
1558976	67	21	5	38928	0
1558976	67	21	5	196	1
1558976	67	21	5	47402	1
1558976	67	21	5	13176	1
1558976	67	21	5	18023	0
1558976	67	21	5	42265	0
863974	67	22	14	18023	1
863974	67	22	14	38928	1
863974	67	22	14	196	1
2308399	67	23	14	196	1
2308399	67	23	14	13176	1
2308399	67	23	14	18023	1
2308399	67	23	14	47402	1
2308399	67	23	14	6184	1
2308399	67	23	14	39657	1
1931044	67	24	1	3298	1
1931044	67	24	1	37527	0
2260493	70	1	0	1743	0
2260493	70	1	0	10673	0
2260493	70	1	0	34703	0
2260493	70	1	0	1006	0
2708482	70	2	11	23026	0
2708482	70	2	11	49363	0
2708482	70	2	11	1006	1
2708482	70	2	11	21799	0
2708482	70	2	11	9605	0
2708482	70	2	11	24852	0
3087916	70	3	5	24852	1
3087916	70	3	5	49363	1
3087916	70	3	5	10673	1
3087916	70	3	5	6851	0
3087916	70	3	5	33913	0
3087916	70	3	5	14104	0
3087916	70	3	5	43961	0
3087916	70	3	5	31725	0
3087916	70	3	5	33129	0
3087916	70	3	5	28427	0
3087916	70	3	5	22764	0
3087916	70	3	5	25839	0
3087916	70	3	5	34221	0
3087916	70	3	5	30391	0
3087916	70	3	5	7285	0
3087916	70	3	5	16953	0
3087916	70	3	5	4713	0
3080922	70	4	17	24852	1
3080922	70	4	17	43961	1
3080922	70	4	17	33129	1
3080922	70	4	17	4713	1
3080922	70	4	17	1006	1
3080922	70	4	17	46842	0
3080922	70	4	17	37520	0
3080922	70	4	17	6851	1
3080922	70	4	17	30391	1
3080922	70	4	17	28427	1
3080922	70	4	17	34703	1
3080922	70	4	17	7295	0
3080922	70	4	17	14104	1
3080922	70	4	17	44234	0
3080922	70	4	17	44391	0
3080922	70	4	17	8506	0
3080922	70	4	17	23594	0
3080922	70	4	17	45840	0
737301	70	5	30	16020	0
737301	70	5	30	36086	0
737301	70	5	30	13802	0
737301	70	5	30	43692	0
737301	70	5	30	30960	0
737301	70	5	30	2314	0
737301	70	5	30	15664	0
737301	70	5	30	25283	0
737301	70	5	30	28427	1
737301	70	5	30	21432	0
939800	70	6	11	31060	0
939800	70	6	11	14408	0
939800	70	6	11	25839	1
939800	70	6	11	37520	1
939800	70	6	11	34287	0
939800	70	6	11	14882	0
939800	70	6	11	44277	0
939800	70	6	11	43687	0
2509231	70	7	30	24852	1
2509231	70	7	30	16920	0
2509231	70	7	30	2707	0
2509231	70	7	30	44277	1
2509231	70	7	30	12986	0
2509231	70	7	30	21799	1
2509231	70	7	30	22989	0
2509231	70	7	30	38888	0
2509231	70	7	30	42736	0
2373040	70	8	9	24852	1
2373040	70	8	9	45840	1
2373040	70	8	9	5732	0
2950172	70	9	12	2314	1
2950172	70	9	12	30960	1
2950172	70	9	12	34449	0
2848644	70	10	14	24852	1
2848644	70	10	14	45840	1
2848644	70	10	14	19151	0
2848644	70	10	14	16044	0
450929	70	11	30	24852	1
450929	70	11	30	16920	1
450929	70	11	30	44919	0
450929	70	11	30	16020	1
450929	70	11	30	9199	0
450929	70	11	30	26172	0
450929	70	11	30	4210	0
450929	70	11	30	36810	0
450929	70	11	30	42736	1
450929	70	11	30	46453	0
450929	70	11	30	48171	0
450929	70	11	30	43352	0
450929	70	11	30	9076	0
450929	70	11	30	16797	0
450929	70	11	30	36086	1
2446697	70	12	30	45840	1
2446697	70	12	30	16044	1
29902	70	13	30	48787	0
29902	70	13	30	1104	0
29902	70	13	30	49683	0
29902	70	13	30	35108	0
29902	70	13	30	21376	0
364423	71	1	0	48857	0
364423	71	1	0	117	0
364423	71	1	0	18531	0
364423	71	1	0	5785	0
364423	71	1	0	9598	0
364423	71	1	0	30967	0
364423	71	1	0	33055	0
364423	71	1	0	33290	0
364423	71	1	0	19730	0
364423	71	1	0	33754	0
364423	71	1	0	29662	0
364423	71	1	0	23165	0
364423	71	1	0	22849	0
364423	71	1	0	48745	0
364423	71	1	0	42356	0
364423	71	1	0	22124	0
364423	71	1	0	22025	0
364423	71	1	0	32537	0
364423	71	1	0	48953	0
364423	71	1	0	17200	0
364423	71	1	0	41408	0
364423	71	1	0	13519	0
364423	71	1	0	18113	0
364423	71	1	0	26324	0
1962560	71	2	7	48857	1
1962560	71	2	7	5785	1
1962560	71	2	7	30967	1
1962560	71	2	7	9598	1
1962560	71	2	7	18531	1
1962560	71	2	7	117	1
1962560	71	2	7	17200	1
1962560	71	2	7	22124	1
1962560	71	2	7	33754	1
1962560	71	2	7	33055	1
1962560	71	2	7	45	0
1962560	71	2	7	28720	0
1962560	71	2	7	19156	0
1962560	71	2	7	42075	0
1962560	71	2	7	23216	0
1962560	71	2	7	35108	0
1962560	71	2	7	41408	1
1962560	71	2	7	22025	1
1962560	71	2	7	13176	0
1962560	71	2	7	46413	0
1962560	71	2	7	17461	0
1962560	71	2	7	25647	0
1962560	71	2	7	6336	0
1841185	71	3	9	41658	0
1841185	71	3	9	26324	1
1841185	71	3	9	25705	0
1841185	71	3	9	16182	0
1841185	71	3	9	5785	1
1841185	71	3	9	18531	1
1841185	71	3	9	35108	1
1841185	71	3	9	2078	0
1841185	71	3	9	38508	0
3112384	71	4	2	48857	1
3112384	71	4	2	18531	1
3112384	71	4	2	117	1
3112384	71	4	2	17200	1
3112384	71	4	2	42356	1
3112384	71	4	2	22124	1
3112384	71	4	2	19156	1
3112384	71	4	2	33754	1
3112384	71	4	2	19938	0
3112384	71	4	2	41757	0
3112384	71	4	2	28278	0
3112384	71	4	2	31194	0
3112384	71	4	2	9076	0
3112384	71	4	2	48953	1
3112384	71	4	2	13780	0
3112384	71	4	2	6336	1
3112384	71	4	2	47209	0
3112384	71	4	2	45002	0
3112384	71	4	2	40706	0
3112384	71	4	2	22849	1
3112384	71	4	2	48364	0
3112384	71	4	2	24964	0
3112384	71	4	2	3376	0
3112384	71	4	2	35108	1
3112384	71	4	2	41319	0
3112384	71	4	2	47861	0
3112384	71	4	2	19154	0
3112384	71	4	2	45368	0
3112384	71	4	2	41408	1
3112384	71	4	2	5876	0
3112384	71	4	2	20034	0
2012622	71	5	18	48857	1
2012622	71	5	18	5785	1
2012622	71	5	18	117	1
2012622	71	5	18	9598	1
2012622	71	5	18	30967	1
2012622	71	5	18	41408	1
2012622	71	5	18	42356	1
2012622	71	5	18	17200	1
2012622	71	5	18	35108	1
2012622	71	5	18	22025	1
2012622	71	5	18	45	1
2012622	71	5	18	48953	1
2012622	71	5	18	41757	1
2012622	71	5	18	15085	0
2012622	71	5	18	41319	1
2012622	71	5	18	19730	1
2012622	71	5	18	9385	0
2012622	71	5	18	2825	0
2012622	71	5	18	27243	0
2012622	71	5	18	6788	0
2012622	71	5	18	47209	1
434668	71	6	12	48857	1
434668	71	6	12	5785	1
434668	71	6	12	117	1
434668	71	6	12	30967	1
434668	71	6	12	18531	1
434668	71	6	12	17200	1
434668	71	6	12	42356	1
434668	71	6	12	35108	1
434668	71	6	12	22025	1
434668	71	6	12	45	1
434668	71	6	12	48953	1
434668	71	6	12	41757	1
434668	71	6	12	41319	1
434668	71	6	12	48745	1
