order_id	user_id	order_number	days_since_prior_order	product_id	reordered	days_since_first_order
2987007	87	12	4	29447	1	163
161814	87	13	5	29373	0	0
161814	87	13	5	29615	1	168
161814	87	13	5	27395	0	0
161814	87	13	5	48790	0	0
161814	87	13	5	21828	0	0
161814	87	13	5	39475	0	0
886786	87	14	8	29615	1	176
886786	87	14	8	48790	1	176
886786	87	14	8	29447	1	176
886786	87	14	8	22788	0	0
886786	87	14	8	3835	0	0
886786	87	14	8	2391	0	0
886786	87	14	8	25869	0	0
886786	87	14	8	47479	0	0
2385684	87	15	5	30391	0	0
2385684	87	15	5	48790	1	181
2385684	87	15	5	47626	0	0
2385684	87	15	5	42110	0	0
2385684	87	15	5	44570	0	0
1192814	87	16	8	29447	1	189
1192814	87	16	8	29615	1	189
1192814	87	16	8	37066	0	0
1192814	87	16	8	30233	0	0
1192814	87	16	8	27395	1	189
1192814	87	16	8	30391	1	189
1192814	87	16	8	44570	1	189
1192814	87	16	8	47626	1	189
1192814	87	16	8	29487	0	0
1192814	87	16	8	31553	0	0
2462716	87	17	7	40336	0	0
2462716	87	17	7	21333	0	0
2462716	87	17	7	37066	1	196
2462716	87	17	7	27395	1	196
2462716	87	17	7	29615	1	196
2462716	87	17	7	29373	1	196
2462716	87	17	7	2391	1	196
2462716	87	17	7	3835	1	196
2462716	87	17	7	48790	1	196
1803772	87	18	8	30391	1	204
1803772	87	18	8	47626	1	204
1803772	87	18	8	44570	1	204
1803772	87	18	8	29487	1	204
1803772	87	18	8	29615	1	204
1803772	87	18	8	25869	1	204
1803772	87	18	8	22788	1	204
1276879	87	19	7	29447	1	211
1276879	87	19	7	29615	1	211
1276879	87	19	7	30233	1	211
1276879	87	19	7	30391	1	211
1276879	87	19	7	44570	1	211
1276879	87	19	7	29487	1	211
1276879	87	19	7	2187	0	0
1276879	87	19	7	21137	0	0
546407	87	20	5	29447	1	216
546407	87	20	5	29615	1	216
546407	87	20	5	48790	1	216
546407	87	20	5	3835	1	216
546407	87	20	5	2187	1	216
546407	87	20	5	25869	1	216
546407	87	20	5	25824	0	0
546407	87	20	5	40336	1	216
2928597	87	21	8	29615	1	224
2928597	87	21	8	27471	0	0
2928597	87	21	8	2164	0	0
2928597	87	21	8	2391	1	224
2928597	87	21	8	29373	1	224
2928597	87	21	8	27104	1	224
2928597	87	21	8	18132	0	0
2928597	87	21	8	27323	0	0
2928597	87	21	8	21333	1	224
2928597	87	21	8	5296	0	0
2928597	87	21	8	41377	0	0
122960	87	22	3	29447	1	227
122960	87	22	3	30233	1	227
122960	87	22	3	29615	1	227
122960	87	22	3	48790	1	227
122960	87	22	3	18523	0	0
122960	87	22	3	33787	0	0
122960	87	22	3	30391	1	227
122960	87	22	3	47626	1	227
122960	87	22	3	44570	1	227
122960	87	22	3	41771	0	0
122960	87	22	3	13076	0	0
122960	87	22	3	29487	1	227
122960	87	22	3	14381	0	0
2483641	87	23	5	3835	1	232
2483641	87	23	5	2187	1	232
2483641	87	23	5	48790	1	232
2483641	87	23	5	11014	0	0
2483641	87	23	5	21333	1	232
2483641	87	23	5	29615	1	232
2483641	87	23	5	29487	1	232
2483641	87	23	5	30391	1	232
2483641	87	23	5	21137	1	232
2483641	87	23	5	44570	1	232
2483641	87	23	5	26475	0	0
2483641	87	23	5	25824	1	232
2483641	87	23	5	27471	1	232
2483641	87	23	5	39527	1	232
2483641	87	23	5	30233	1	232
2483641	87	23	5	43263	0	0
2483641	87	23	5	27104	1	232
2482940	87	24	3	29447	1	235
2482940	87	24	3	2187	1	235
2482940	87	24	3	21137	1	235
2482940	87	24	3	25869	1	235
394109	87	25	4	31553	1	239
394109	87	25	4	29447	1	239
394109	87	25	4	33000	0	0
394109	87	25	4	17200	0	0
394109	87	25	4	29615	1	239
394109	87	25	4	18132	1	239
394109	87	25	4	27104	1	239
394109	87	25	4	29487	1	239
394109	87	25	4	39719	1	239
394109	87	25	4	30233	1	239
394109	87	25	4	15937	0	0
2042430	87	26	22	39719	1	261
2042430	87	26	22	30233	1	261
2042430	87	26	22	29447	1	261
2042430	87	26	22	3835	1	261
2042430	87	26	22	21137	1	261
2042430	87	26	22	33787	1	261
2042430	87	26	22	24852	0	0
2042430	87	26	22	47626	1	261
2042430	87	26	22	29487	1	261
2042430	87	26	22	26475	1	261
2042430	87	26	22	27471	1	261
2042430	87	26	22	19057	0	0
2042430	87	26	22	3999	0	0
2042430	87	26	22	44570	1	261
1962113	87	27	7	30233	1	268
1962113	87	27	7	29615	1	268
1962113	87	27	7	21137	1	268
1962113	87	27	7	30391	1	268
1962113	87	27	7	24852	1	268
1962113	87	27	7	29487	1	268
1962113	87	27	7	47626	1	268
1962113	87	27	7	44570	1	268
1962113	87	27	7	19057	1	268
1962113	87	27	7	3999	1	268
1962113	87	27	7	40571	0	0
1962113	87	27	7	33787	1	268
1962113	87	27	7	15109	0	0
1895573	88	1	0	35384	0	0
1506478	88	2	10	35384	1	10
1963964	88	3	30	35384	1	40
1963964	88	3	30	31513	0	0
1963964	88	3	30	35921	0	0
1963964	88	3	30	26856	0	0
1963964	88	3	30	6104	0	0
2760558	88	4	16	35384	1	56
253625	88	5	26	35384	1	82
2377648	88	5	0	35384	1	82
2062476	88	6	23	35384	1	105
2523132	89	1	0	18689	0	0
2523132	89	1	0	44815	0	0
2523132	89	1	0	30489	0	0
2523132	89	1	0	42625	0	0
2523132	89	1	0	39693	0	0
2523132	89	1	0	41220	0	0
2523132	89	1	0	9092	0	0
2523132	89	1	0	23094	0	0
2523132	89	1	0	13780	0	0
2523132	89	1	0	8518	0	0
2523132	89	1	0	16349	0	0
2523132	89	1	0	28601	0	0
2523132	89	1	0	35973	0	0
2523132	89	1	0	41690	0	0
1791727	89	2	10	27881	0	0
1791727	89	2	10	30510	0	0
1791727	89	2	10	19240	0	0
1791727	89	2	10	27555	0	0
1791727	89	2	10	31114	0	0
1791727	89	2	10	49	0	0
1791727	89	2	10	46667	0	0
148717	89	3	15	48493	0	0
148717	89	3	15	15984	0	0
148717	89	3	15	44815	1	25
148717	89	3	15	48220	0	0
148717	89	3	15	30510	1	25
148717	89	3	15	24852	0	0
148717	89	3	15	9092	1	25
148717	89	3	15	31727	0	0
148717	89	3	15	35939	0	0
148717	89	3	15	44359	0	0
148717	89	3	15	8670	0	0
148717	89	3	15	49175	0	0
3059813	89	4	7	38764	0	0
3059813	89	4	7	2597	0	0
3059813	89	4	7	24964	0	0
3059813	89	4	7	38266	0	0
3059813	89	4	7	27881	1	32
3059813	89	4	7	8518	1	32
3059813	89	4	7	8670	1	32
3059813	89	4	7	31727	1	32
3059813	89	4	7	3469	0	0
3059813	89	4	7	23094	1	32
91180	89	5	6	44815	1	38
91180	89	5	6	5024	0	0
91180	89	5	6	28601	1	38
91180	89	5	6	39558	0	0
91180	89	5	6	32267	0	0
91180	89	5	6	42585	0	0
91180	89	5	6	48493	1	38
91180	89	5	6	10246	0	0
2149569	89	6	18	21230	0	0
2149569	89	6	18	30489	1	56
2149569	89	6	18	35939	1	56
2149569	89	6	18	8518	1	56
2149569	89	6	18	39558	1	56
2149569	89	6	18	44815	1	56
2149569	89	6	18	42585	1	56
2149569	89	6	18	8670	1	56
2149569	89	6	18	31727	1	56
2149569	89	6	18	24852	1	56
2149569	89	6	18	24964	1	56
2149569	89	6	18	9092	1	56
2149569	89	6	18	31114	1	56
2149569	89	6	18	27521	0	0
2149569	89	6	18	43760	0	0
2149569	89	6	18	25824	0	0
1596917	89	7	25	24852	1	81
1596917	89	7	25	39558	1	81
1596917	89	7	25	8518	1	81
1596917	89	7	25	8670	1	81
1596917	89	7	25	30489	1	81
1596917	89	7	25	49175	1	81
1596917	89	7	25	44359	1	81
1596917	89	7	25	35997	0	0
1596917	89	7	25	24964	1	81
1596917	89	7	25	3469	1	81
1596917	89	7	25	35939	1	81
1596917	89	7	25	35951	0	0
1596917	89	7	25	41220	1	81
1596917	89	7	25	9092	1	81
1596917	89	7	25	46913	0	0
1286556	89	8	6	42768	0	0
1286556	89	8	6	23094	1	87
1286556	89	8	6	48493	1	87
1286556	89	8	6	3469	1	87
1286556	89	8	6	35951	1	87
2380355	89	9	7	35951	1	94
2380355	89	9	7	39558	1	94
2380355	89	9	7	24964	1	94
2380355	89	9	7	9092	1	94
2380355	89	9	7	41570	0	0
2380355	89	9	7	28601	1	94
2380355	89	9	7	41220	1	94
2380355	89	9	7	28985	0	0
2380355	89	9	7	41950	0	0
2380355	89	9	7	27881	1	94
2380355	89	9	7	32850	0	0
2380355	89	9	7	8670	1	94
2380355	89	9	7	16145	0	0
2380355	89	9	7	3469	1	94
2380355	89	9	7	25824	1	94
2380355	89	9	7	44815	1	94
2753281	89	10	7	23094	1	101
2753281	89	10	7	46913	1	101
2034759	89	11	8	42768	1	109
2034759	89	11	8	23094	1	109
2034759	89	11	8	48493	1	109
2034759	89	11	8	8518	1	109
2034759	89	11	8	44359	1	109
2034759	89	11	8	35951	1	109
2034759	89	11	8	28985	1	109
2034759	89	11	8	8670	1	109
2034759	89	11	8	16145	1	109
275380	89	12	4	48493	1	113
275380	89	12	4	42585	1	113
275380	89	12	4	35951	1	113
275380	89	12	4	24964	1	113
275380	89	12	4	2597	1	113
275380	89	12	4	16145	1	113
2428804	89	13	10	35951	1	123
2428804	89	13	10	48493	1	123
2428804	89	13	10	8670	1	123
2428804	89	13	10	42585	1	123
2428804	89	13	10	3469	1	123
2428804	89	13	10	16759	0	0
2428804	89	13	10	24964	1	123
2428804	89	13	10	13782	0	0
2428804	89	13	10	27881	1	123
2428804	89	13	10	27521	1	123
2428804	89	13	10	21903	0	0
998554	89	14	7	35951	1	130
998554	89	14	7	8670	1	130
998554	89	14	7	24964	1	130
998554	89	14	7	42585	1	130
998554	89	14	7	16145	1	130
998554	89	14	7	32850	1	130
998554	89	14	7	23516	0	0
998554	89	14	7	8518	1	130
998554	89	14	7	41570	1	130
998554	89	14	7	18963	0	0
998554	89	14	7	35939	1	130
998554	89	14	7	49175	1	130
998554	89	14	7	32734	0	0
2860113	89	15	7	10749	0	0
2860113	89	15	7	28985	1	137
2860113	89	15	7	21903	1	137
2860113	89	15	7	35939	1	137
2860113	89	15	7	35951	1	137
2860113	89	15	7	24964	1	137
2860113	89	15	7	8670	1	137
2860113	89	15	7	3469	1	137
2860113	89	15	7	44815	1	137
2860113	89	15	7	49175	1	137
2860113	89	15	7	5024	1	137
2860113	89	15	7	44359	1	137
2860113	89	15	7	42585	1	137
2860113	89	15	7	27881	1	137
2860113	89	15	7	18985	0	0
3383132	89	16	6	18689	1	143
3383132	89	16	6	31727	1	143
3383132	89	16	6	31114	1	143
3383132	89	16	6	25824	1	143
3383132	89	16	6	35140	0	0
3383132	89	16	6	28785	0	0
3383132	89	16	6	49175	1	143
3383132	89	16	6	35939	1	143
3383132	89	16	6	8670	1	143
3383132	89	16	6	30450	0	0
3383132	89	16	6	30489	1	143
3383132	89	16	6	24489	0	0
3383132	89	16	6	13598	0	0
624246	89	17	13	35951	1	156
624246	89	17	13	35939	1	156
624246	89	17	13	42585	1	156
624246	89	17	13	3469	1	156
624246	89	17	13	28985	1	156
624246	89	17	13	27521	1	156
624246	89	17	13	16145	1	156
624246	89	17	13	16759	1	156
624246	89	17	13	8670	1	156
624246	89	17	13	41570	1	156
624246	89	17	13	4461	0	0
624246	89	17	13	48220	1	156
624246	89	17	13	31635	0	0
624246	89	17	13	15984	1	156
624246	89	17	13	10246	1	156
1874428	89	18	9	24964	1	165
1874428	89	18	9	8670	1	165
1874428	89	18	9	8518	1	165
1874428	89	18	9	48493	1	165
1874428	89	18	9	21903	1	165
1874428	89	18	9	7485	0	0
1874428	89	18	9	25824	1	165
1874428	89	18	9	16759	1	165
1874428	89	18	9	35140	1	165
1874428	89	18	9	40789	0	0
1874428	89	18	9	39558	1	165
1874428	89	18	9	42585	1	165
1874428	89	18	9	38419	0	0
1874428	89	18	9	49175	1	165
1874428	89	18	9	15984	1	165
1874428	89	18	9	5024	1	165
1874428	89	18	9	3469	1	165
1874428	89	18	9	30489	1	165
1874428	89	18	9	27521	1	165
1874428	89	18	9	39877	0	0
1874428	89	18	9	27966	0	0
2524081	89	19	6	42585	1	171
2524081	89	19	6	35951	1	171
2524081	89	19	6	35939	1	171
2524081	89	19	6	39558	1	171
2524081	89	19	6	8670	1	171
2524081	89	19	6	8518	1	171
2524081	89	19	6	21903	1	171
2524081	89	19	6	5024	1	171
2524081	89	19	6	31727	1	171
2524081	89	19	6	23516	1	171
2524081	89	19	6	8421	0	0
2524081	89	19	6	42052	0	0
2524081	89	19	6	48679	0	0
2524081	89	19	6	46667	1	171
2524081	89	19	6	27521	1	171
2524081	89	19	6	49175	1	171
2524081	89	19	6	29669	0	0
2524081	89	19	6	15528	0	0
3025545	89	20	7	35951	1	178
3025545	89	20	7	3469	1	178
3025545	89	20	7	42585	1	178
3025545	89	20	7	8670	1	178
3025545	89	20	7	27521	1	178
3025545	89	20	7	30489	1	178
3025545	89	20	7	39558	1	178
3025545	89	20	7	27881	1	178
3025545	89	20	7	8518	1	178
3025545	89	20	7	31114	1	178
3025545	89	20	7	27156	0	0
3025545	89	20	7	35939	1	178
3025545	89	20	7	24964	1	178
1866941	90	1	0	36994	0	0
1866941	90	1	0	19204	0	0
1866941	90	1	0	1782	0	0
1866941	90	1	0	27582	0	0
1866941	90	1	0	9532	0	0
1866941	90	1	0	11699	0	0
1866941	90	1	0	18281	0	0
1866941	90	1	0	1545	0	0
1866941	90	1	0	6069	0	0
1866941	90	1	0	49520	0	0
1866941	90	1	0	47144	0	0
1866941	90	1	0	36316	0	0
1866941	90	1	0	19382	0	0
1743175	90	2	3	18281	1	3
1743175	90	2	3	594	0	0
1743175	90	2	3	47738	0	0
1743175	90	2	3	23909	0	0
1743175	90	2	3	13249	0	0
3224951	90	3	2	36994	1	5
3224951	90	3	2	19204	1	5
3224951	90	3	2	1782	1	5
3224951	90	3	2	27582	1	5
3224951	90	3	2	1545	1	5
3224951	90	3	2	11699	1	5
3224951	90	3	2	18281	1	5
3224951	90	3	2	6069	1	5
3224951	90	3	2	36316	1	5
3224951	90	3	2	49520	1	5
3224951	90	3	2	47144	1	5
3224951	90	3	2	939	0	0
1053617	90	4	2	47144	1	7
1053617	90	4	2	49520	1	7
1053617	90	4	2	36316	1	7
400661	90	5	6	939	1	13
400661	90	5	6	19204	1	13
400661	90	5	6	36994	1	13
400661	90	5	6	49520	1	13
400661	90	5	6	36316	1	13
400661	90	5	6	11699	1	13
400661	90	5	6	1545	1	13
400661	90	5	6	6069	1	13
400661	90	5	6	18281	1	13
400661	90	5	6	1782	1	13
400661	90	5	6	27582	1	13
400661	90	5	6	8490	0	0
400661	90	5	6	31404	0	0
400661	90	5	6	49628	0	0
461860	90	6	1	19204	1	14
461860	90	6	1	8490	1	14
461860	90	6	1	13740	0	0
461860	90	6	1	32818	0	0
461860	90	6	1	31404	1	14
461860	90	6	1	49628	1	14
461860	90	6	1	36316	1	14
461860	90	6	1	1545	1	14
461860	90	6	1	939	1	14
461860	90	6	1	11699	1	14
461860	90	6	1	49520	1	14
461860	90	6	1	18281	1	14
461860	90	6	1	6069	1	14
461860	90	6	1	1782	1	14
461860	90	6	1	43713	0	0
1937891	90	7	4	36316	1	18
1937891	90	7	4	31964	0	0
1937891	90	7	4	49520	1	18
1937891	90	7	4	47977	0	0
2819075	90	8	1	939	1	19
2819075	90	8	1	36316	1	19
2819075	90	8	1	49520	1	19
2819075	90	8	1	19204	1	19
2819075	90	8	1	43713	1	19
2819075	90	8	1	11699	1	19
2819075	90	8	1	1782	1	19
2819075	90	8	1	1545	1	19
2819075	90	8	1	6069	1	19
2819075	90	8	1	18281	1	19
2819075	90	8	1	32818	1	19
2819075	90	8	1	13740	1	19
2819075	90	8	1	32293	0	0
799775	90	9	2	19204	1	21
799775	90	9	2	1782	1	21
799775	90	9	2	49520	1	21
799775	90	9	2	36316	1	21
799775	90	9	2	32818	1	21
799775	90	9	2	32293	1	21
799775	90	9	2	13740	1	21
799775	90	9	2	11699	1	21
799775	90	9	2	18281	1	21
799775	90	9	2	43713	1	21
799775	90	9	2	939	1	21
1569984	90	10	5	11699	1	26
1569984	90	10	5	49520	1	26
1569984	90	10	5	32293	1	26
1569984	90	10	5	32818	1	26
1569984	90	10	5	36316	1	26
1569984	90	10	5	13740	1	26
1569984	90	10	5	939	1	26
1569984	90	10	5	19204	1	26
1569984	90	10	5	1782	1	26
1569984	90	10	5	27582	1	26
1569984	90	10	5	8490	1	26
1569984	90	10	5	49628	1	26
1569984	90	10	5	11361	0	0
1569984	90	10	5	31414	0	0
1569984	90	10	5	19382	1	26
733734	90	11	2	36316	1	28
733734	90	11	2	32293	1	28
733734	90	11	2	32818	1	28
733734	90	11	2	939	1	28
733734	90	11	2	13740	1	28
733734	90	11	2	8490	1	28
733734	90	11	2	27582	1	28
733734	90	11	2	1782	1	28
733734	90	11	2	49520	1	28
733734	90	11	2	11699	1	28
733734	90	11	2	48296	0	0
733734	90	11	2	19382	1	28
733734	90	11	2	28154	0	0
733734	90	11	2	31404	1	28
2592421	90	12	4	27582	1	32
2592421	90	12	4	32818	1	32
2592421	90	12	4	1782	1	32
2592421	90	12	4	32293	1	32
2592421	90	12	4	36316	1	32
2592421	90	12	4	49520	1	32
2592421	90	12	4	19382	1	32
2592421	90	12	4	48296	1	32
2592421	90	12	4	31404	1	32
2592421	90	12	4	11699	1	32
2592421	90	12	4	11676	0	0
2592421	90	12	4	18840	0	0
2592421	90	12	4	31414	1	32
2592421	90	12	4	49628	1	32
2317676	90	13	3	32293	1	35
2317676	90	13	3	32818	1	35
2317676	90	13	3	31404	1	35
2317676	90	13	3	27582	1	35
2317676	90	13	3	49628	1	35
2317676	90	13	3	36316	1	35
2317676	90	13	3	49520	1	35
2317676	90	13	3	11699	1	35
2317676	90	13	3	19382	1	35
2317676	90	13	3	48296	1	35
2317676	90	13	3	18840	1	35
2317676	90	13	3	1782	1	35
2317676	90	13	3	31414	1	35
2317676	90	13	3	5322	0	0
2317676	90	13	3	19204	1	35
2317676	90	13	3	9532	1	35
2317676	90	13	3	11642	0	0
2317676	90	13	3	43227	0	0
2317676	90	13	3	47144	1	35
2317676	90	13	3	939	1	35
2813332	90	14	4	47144	1	39
2813332	90	14	4	11699	1	39
2813332	90	14	4	5322	1	39
2813332	90	14	4	9532	1	39
2813332	90	14	4	19204	1	39
2813332	90	14	4	32818	1	39
2813332	90	14	4	27582	1	39
2813332	90	14	4	1782	1	39
2813332	90	14	4	3765	0	0
2813332	90	14	4	594	1	39
2813332	90	14	4	6069	1	39
2813332	90	14	4	29285	0	0
1010419	90	15	3	11699	1	42
1010419	90	15	3	19204	1	42
1010419	90	15	3	3765	1	42
1010419	90	15	3	594	1	42
1010419	90	15	3	5322	1	42
1010419	90	15	3	6069	1	42
1010419	90	15	3	32818	1	42
1010419	90	15	3	29285	1	42
1010419	90	15	3	27582	1	42
1010419	90	15	3	9532	1	42
1010419	90	15	3	43295	0	0
1010419	90	15	3	1831	0	0
1010419	90	15	3	36316	1	42
1010419	90	15	3	49520	1	42
1010419	90	15	3	29161	0	0
66340	90	16	5	11699	1	47
66340	90	16	5	19204	1	47
66340	90	16	5	5322	1	47
66340	90	16	5	594	1	47
66340	90	16	5	29285	1	47
66340	90	16	5	9532	1	47
66340	90	16	5	1831	1	47
66340	90	16	5	36316	1	47
66340	90	16	5	49520	1	47
66340	90	16	5	31414	1	47
66340	90	16	5	43227	1	47
66340	90	16	5	11642	1	47
3223508	90	17	2	36866	0	0
3223508	90	17	2	11699	1	49
3223508	90	17	2	19204	1	49
3223508	90	17	2	594	1	49
3223508	90	17	2	5322	1	49
3223508	90	17	2	29285	1	49
3223508	90	17	2	1831	1	49
3223508	90	17	2	9532	1	49
3223508	90	17	2	36316	1	49
3223508	90	17	2	49520	1	49
3223508	90	17	2	31414	1	49
3223508	90	17	2	43227	1	49
3223508	90	17	2	11642	1	49
3223508	90	17	2	32818	1	49
3223508	90	17	2	3765	1	49
1097156	90	18	4	43713	1	53
1097156	90	18	4	27582	1	53
1097156	90	18	4	11699	1	53
1097156	90	18	4	29285	1	53
1097156	90	18	4	32818	1	53
1097156	90	18	4	1831	1	53
1097156	90	18	4	47144	1	53
1097156	90	18	4	12302	0	0
1816203	90	19	3	43713	1	56
1816203	90	19	3	11699	1	56
1816203	90	19	3	27582	1	56
1816203	90	19	3	12302	1	56
1816203	90	19	3	1831	1	56
1816203	90	19	3	29285	1	56
1816203	90	19	3	32818	1	56
1816203	90	19	3	47144	1	56
1816203	90	19	3	20985	0	0
1816203	90	19	3	16464	0	0
1816203	90	19	3	48296	1	56
1816203	90	19	3	40791	0	0
2101063	90	20	4	47977	1	60
2101063	90	20	4	36316	1	60
2101063	90	20	4	31964	1	60
2101063	90	20	4	1831	1	60
2101063	90	20	4	49520	1	60
2101063	90	20	4	6069	1	60
2101063	90	20	4	594	1	60
2101063	90	20	4	40791	1	60
2101063	90	20	4	20985	1	60
2101063	90	20	4	43263	0	0
2101063	90	20	4	1782	1	60
2101063	90	20	4	27582	1	60
2101063	90	20	4	19204	1	60
2101063	90	20	4	18352	0	0
2101063	90	20	4	31414	1	60
2101063	90	20	4	3765	1	60
2101063	90	20	4	939	1	60
2101063	90	20	4	13740	1	60
2101063	90	20	4	32293	1	60
2101063	90	20	4	11699	1	60
2101063	90	20	4	19382	1	60
2101063	90	20	4	48296	1	60
752188	90	21	3	27582	1	63
752188	90	21	3	11699	1	63
752188	90	21	3	12302	1	63
752188	90	21	3	1831	1	63
752188	90	21	3	29285	1	63
3056373	90	22	5	32818	1	68
3056373	90	22	5	48296	1	68
3056373	90	22	5	40791	1	68
3056373	90	22	5	27582	1	68
3056373	90	22	5	11699	1	68
3056373	90	22	5	12302	1	68
3056373	90	22	5	1831	1	68
3056373	90	22	5	29285	1	68
3004103	90	23	2	32818	1	70
3004103	90	23	2	40791	1	70
3004103	90	23	2	27582	1	70
3004103	90	23	2	12302	1	70
3004103	90	23	2	1831	1	70
3004103	90	23	2	29285	1	70
3004103	90	23	2	1782	1	70
3004103	90	23	2	18352	1	70
3004103	90	23	2	19204	1	70
3004103	90	23	2	36994	1	70
3004103	90	23	2	6069	1	70
3004103	90	23	2	17224	0	0
3004103	90	23	2	3765	1	70
3004103	90	23	2	43295	1	70
2997741	90	24	4	32818	1	74
2997741	90	24	4	40791	1	74
2997741	90	24	4	27582	1	74
2997741	90	24	4	12302	1	74
2997741	90	24	4	1831	1	74
2997741	90	24	4	1782	1	74
2997741	90	24	4	18352	1	74
2997741	90	24	4	6069	1	74
2997741	90	24	4	17224	1	74
2997741	90	24	4	43295	1	74
2997741	90	24	4	22275	0	0
2997741	90	24	4	43263	1	74
2997741	90	24	4	16464	1	74
2997741	90	24	4	20985	1	74
2997741	90	24	4	19204	1	74
2997741	90	24	4	31414	1	74
260590	90	25	3	36994	1	77
260590	90	25	3	32818	1	77
260590	90	25	3	1831	1	77
260590	90	25	3	40791	1	77
260590	90	25	3	27582	1	77
260590	90	25	3	12302	1	77
260590	90	25	3	18352	1	77
260590	90	25	3	1782	1	77
260590	90	25	3	6069	1	77
260590	90	25	3	17224	1	77
260590	90	25	3	16464	1	77
260590	90	25	3	19204	1	77
260590	90	25	3	43263	1	77
260590	90	25	3	20985	1	77
260590	90	25	3	43693	0	0
856880	90	26	5	36994	1	82
856880	90	26	5	32818	1	82
856880	90	26	5	40791	1	82
856880	90	26	5	27582	1	82
856880	90	26	5	12302	1	82
856880	90	26	5	1831	1	82
856880	90	26	5	1782	1	82
856880	90	26	5	6069	1	82
856880	90	26	5	17224	1	82
856880	90	26	5	43263	1	82
856880	90	26	5	16464	1	82
856880	90	26	5	20985	1	82
856880	90	26	5	19204	1	82
257099	90	27	6	47144	1	88
257099	90	27	6	36994	1	88
257099	90	27	6	32818	1	88
257099	90	27	6	27582	1	88
257099	90	27	6	12302	1	88
257099	90	27	6	1831	1	88
257099	90	27	6	1782	1	88
257099	90	27	6	6069	1	88
257099	90	27	6	17224	1	88
257099	90	27	6	43263	1	88
257099	90	27	6	19204	1	88
2937953	90	28	7	47144	1	95
2937953	90	28	7	32818	1	95
2937953	90	28	7	27582	1	95
2937953	90	28	7	12302	1	95
2937953	90	28	7	1831	1	95
2937953	90	28	7	36994	1	95
2937953	90	28	7	19204	1	95
2937953	90	28	7	48296	1	95
2937953	90	28	7	11699	1	95
2937953	90	28	7	19382	1	95
1682591	90	29	2	43693	1	97
1682591	90	29	2	23909	1	97
1682591	90	29	2	27582	1	97
2660566	90	30	1	32818	1	98
2660566	90	30	1	27582	1	98
2660566	90	30	1	12302	1	98
2660566	90	30	1	1831	1	98
2660566	90	30	1	19204	1	98
2660566	90	30	1	18281	1	98
2660566	90	30	1	10180	0	0
2660566	90	30	1	1545	1	98
1483	90	31	5	32818	1	103
1483	90	31	5	27582	1	103
1483	90	31	5	12302	1	103
1483	90	31	5	1831	1	103
1483	90	31	5	19204	1	103
1483	90	31	5	10180	1	103
1483	90	31	5	1545	1	103
1483	90	31	5	18352	1	103
1483	90	31	5	16464	1	103
1483	90	31	5	5531	0	0
1483	90	31	5	7118	0	0
1483	90	31	5	20985	1	103
524838	90	32	2	32818	1	105
524838	90	32	2	27582	1	105
524838	90	32	2	12302	1	105
524838	90	32	2	1831	1	105
524838	90	32	2	19204	1	105
524838	90	32	2	10180	1	105
524838	90	32	2	1545	1	105
524838	90	32	2	18352	1	105
524838	90	32	2	16464	1	105
524838	90	32	2	5531	1	105
524838	90	32	2	7118	1	105
524838	90	32	2	20985	1	105
3247417	90	33	4	32818	1	109
3247417	90	33	4	12302	1	109
3247417	90	33	4	1831	1	109
3247417	90	33	4	19204	1	109
3247417	90	33	4	10180	1	109
3247417	90	33	4	1545	1	109
3247417	90	33	4	31414	1	109
3247417	90	33	4	47144	1	109
3190631	90	34	2	43693	1	111
3190631	90	34	2	32818	1	111
3190631	90	34	2	12302	1	111
3190631	90	34	2	1831	1	111
3190631	90	34	2	10180	1	111
3190631	90	34	2	1545	1	111
3190631	90	34	2	31988	0	0
3190631	90	34	2	27582	1	111
3190631	90	34	2	1782	1	111
3190631	90	34	2	9532	1	111
3190631	90	34	2	42356	0	0
3190631	90	34	2	1845	0	0
1350399	90	35	7	23032	0	0
1350399	90	35	7	12679	0	0
1350399	90	35	7	19204	1	118
1350399	90	35	7	36994	1	118
1350399	90	35	7	32818	1	118
1350399	90	35	7	12302	1	118
1350399	90	35	7	1831	1	118
1350399	90	35	7	10180	1	118
1350399	90	35	7	1545	1	118
1350399	90	35	7	31988	1	118
1350399	90	35	7	27582	1	118
1350399	90	35	7	9532	1	118
1350399	90	35	7	43693	1	118
2583597	90	36	7	19204	1	125
2583597	90	36	7	36994	1	125
2583597	90	36	7	32818	1	125
2583597	90	36	7	12302	1	125
2583597	90	36	7	1831	1	125
2583597	90	36	7	1545	1	125
2583597	90	36	7	31988	1	125
2583597	90	36	7	27582	1	125
2583597	90	36	7	9532	1	125
2583597	90	36	7	43693	1	125
2583597	90	36	7	11699	1	125
2583597	90	36	7	19382	1	125
2583597	90	36	7	6069	1	125
2583597	90	36	7	17224	1	125
3014995	90	37	7	19204	1	132
3014995	90	37	7	36994	1	132
3014995	90	37	7	32818	1	132
3014995	90	37	7	12302	1	132
3014995	90	37	7	1831	1	132
3014995	90	37	7	9532	1	132
3014995	90	37	7	11699	1	132
3014995	90	37	7	6069	1	132
3014995	90	37	7	19134	0	0
1533023	90	38	1	19204	1	133
1533023	90	38	1	36994	1	133
1533023	90	38	1	32818	1	133
1533023	90	38	1	12302	1	133
1533023	90	38	1	27582	1	133
1533023	90	38	1	32648	0	0
2893315	90	39	4	32648	1	137
2893315	90	39	4	43227	1	137
2893315	90	39	4	1782	1	137
